"date","close","volume","open","high","low"
"2016/01/07","1943.0900","0.0000","1985.3200","1985.3200","1938.8300"
"2016/01/06","1990.2600","0.0000","2011.7100","2011.7100","1979.0500"
"2016/01/05","2016.7100","0.0000","2013.7800","2021.9400","2004.1700"
"2016/01/04","2012.6600","0.0000","2038.2000","2038.2000","1989.6800"
"2015/12/31","2043.9400","0.0000","2060.5900","2062.5400","2043.6200"
"2015/12/30","2063.3600","0.0000","2077.3400","2077.3400","2061.9700"
"2015/12/29","2078.3600","0.0000","2060.5400","2081.5600","2060.5400"
"2015/12/28","2056.5000","0.0000","2057.7700","2057.7700","2044.2000"
"2015/12/24","2060.9900","0.0000","2063.5200","2067.3600","2058.7300"
"2015/12/23","2064.2900","0.0000","2042.2000","2064.7300","2042.2000"
"2015/12/22","2038.9700","0.0000","2023.1500","2042.7400","2020.4900"
"2015/12/21","2021.1500","0.0000","2010.2700","2022.9000","2005.9300"
"2015/12/18","2005.5500","0.0000","2040.8100","2040.8100","2005.3300"
"2015/12/17","2041.8900","0.0000","2073.7600","2076.3700","2041.6600"
"2015/12/16","2073.0700","0.0000","2046.5000","2076.7200","2042.4300"
"2015/12/15","2043.4100","0.0000","2025.5500","2053.8700","2025.5500"
"2015/12/14","2021.9400","0.0000","2013.3700","2022.9200","1993.2600"
"2015/12/11","2012.3700","0.0000","2047.2700","2047.2700","2008.8000"
"2015/12/10","2052.2300","0.0000","2047.9300","2067.6500","2045.6700"
"2015/12/09","2047.6200","0.0000","2061.1700","2080.3300","2036.5300"
"2015/12/08","2063.5900","0.0000","2073.3900","2073.8500","2052.3200"
"2015/12/07","2077.0700","0.0000","2090.4200","2090.4200","2066.7800"
"2015/12/04","2091.6900","0.0000","2051.2400","2093.8400","2051.2400"
"2015/12/03","2049.6200","0.0000","2080.7100","2085.0000","2042.3500"
"2015/12/02","2079.5100","0.0000","2101.7100","2104.2700","2077.1100"
"2015/12/01","2102.6300","0.0000","2082.9300","2103.3700","2082.9300"
"2015/11/30","2080.4100","0.0000","2090.9500","2093.8100","2080.4100"
"2015/11/27","2090.1100","0.0000","2088.8200","2093.2900","2084.1300"
"2015/11/25","2088.8700","0.0000","2089.3000","2093.0000","2086.3000"
"2015/11/24","2089.1400","0.0000","2084.4200","2094.1200","2070.2900"
"2015/11/23","2086.5900","0.0000","2089.4100","2095.6100","2081.3900"
"2015/11/20","2089.1700","0.0000","2082.8200","2097.0600","2082.8200"
"2015/11/19","2081.2400","0.0000","2083.7000","2086.7400","2078.7600"
"2015/11/18","2083.5800","0.0000","2051.9900","2085.3100","2051.9900"
"2015/11/17","2050.4400","0.0000","2053.6700","2066.6900","2045.9000"
"2015/11/16","2053.1900","0.0000","2022.0800","2053.2200","2019.3900"
"2015/11/13","2023.0400","0.0000","2044.6400","2044.6400","2022.0200"
"2015/11/12","2045.9700","0.0000","2072.2900","2072.2900","2045.6600"
"2015/11/11","2075.0000","0.0000","2083.4100","2086.9400","2074.8500"
"2015/11/10","2081.7200","0.0000","2077.1900","2083.6700","2069.9100"
"2015/11/09","2078.5800","0.0000","2096.5600","2096.5600","2068.2400"
"2015/11/06","2099.2000","0.0000","2098.6000","2101.9100","2083.7400"
"2015/11/05","2099.9300","0.0000","2101.6800","2108.7800","2090.4100"
"2015/11/04","2102.3100","0.0000","2110.6000","2114.5900","2096.9800"
"2015/11/03","2109.7900","0.0000","2102.6300","2116.4800","2097.5100"
"2015/11/02","2104.0500","0.0000","2080.7600","2106.2000","2080.7600"
"2015/10/30","2079.3600","0.0000","2090.0000","2094.3200","2079.3400"
"2015/10/29","2089.4100","0.0000","2088.3500","2092.5200","2082.6300"
"2015/10/28","2090.3500","0.0000","2066.4800","2090.3500","2063.1100"
"2015/10/27","2065.8900","0.0000","2068.7500","2070.3700","2058.8400"
"2015/10/26","2071.1800","0.0000","2075.0800","2075.1400","2066.5300"
"2015/10/23","2075.1500","0.0000","2058.1900","2079.7400","2058.1900"
"2015/10/22","2052.5100","0.0000","2021.8800","2055.2000","2021.8800"
"2015/10/21","2018.9400","0.0000","2033.4700","2037.9700","2017.2200"
"2015/10/20","2030.7700","0.0000","2033.1300","2039.1200","2026.6100"
"2015/10/19","2033.6600","0.0000","2031.7300","2034.4500","2022.3100"
"2015/10/16","2033.1100","0.0000","2024.3700","2033.5400","2020.4600"
"2015/10/15","2023.8600","0.0000","1996.4700","2024.1500","1996.4700"
"2015/10/14","1994.2400","0.0000","2003.6600","2009.5600","1990.7300"
"2015/10/13","2003.6900","0.0000","2015.0000","2022.3400","2001.7800"
"2015/10/12","2017.4600","0.0000","2015.6500","2018.6600","2010.5500"
"2015/10/09","2014.8900","0.0000","2013.7300","2020.1300","2007.6100"
"2015/10/08","2013.4300","0.0000","1994.0100","2016.5000","1987.5300"
"2015/10/07","1995.8300","0.0000","1982.3400","1999.3100","1976.4400"
"2015/10/06","1979.9200","0.0000","1986.6300","1991.6200","1971.9900"
"2015/10/05","1987.0500","0.0000","1954.3300","1989.1700","1954.3300"
"2015/10/02","1951.3600","0.0000","1921.7700","1951.3600","1893.7000"
"2015/10/01","1923.8200","0.0000","1919.6500","1927.2100","1900.7000"
"2015/09/30","1920.0300","0.0000","1887.1400","1920.5300","1887.1400"
"2015/09/29","1884.0900","0.0000","1881.9000","1899.4800","1871.9100"
"2015/09/28","1881.7700","0.0000","1929.1800","1929.1800","1879.2100"
"2015/09/25","1931.3400","0.0000","1935.9300","1952.8900","1921.5000"
"2015/09/24","1932.2400","0.0000","1934.8100","1937.1700","1908.9200"
"2015/09/23","1938.7600","0.0000","1943.2400","1949.5200","1932.5700"
"2015/09/22","1942.7400","0.0000","1961.3900","1961.3900","1929.2200"
"2015/09/21","1966.9700","0.0000","1960.8400","1979.6400","1955.8000"
"2015/09/18","1958.0300","0.0000","1989.6600","1989.6600","1953.4500"
"2015/09/17","1990.2000","0.0000","1995.3300","2020.8600","1986.7300"
"2015/09/16","1995.3100","0.0000","1978.0200","1997.2600","1977.9300"
"2015/09/15","1978.0900","0.0000","1955.1000","1983.1900","1954.3000"
"2015/09/14","1953.0300","0.0000","1963.0600","1963.0600","1948.2700"
"2015/09/11","1961.0500","0.0000","1951.4500","1961.0500","1939.1900"
"2015/09/10","1952.2900","0.0000","1941.5900","1965.2900","1937.1900"
"2015/09/09","1942.0400","0.0000","1971.4500","1988.6300","1937.8800"
"2015/09/08","1969.4100","0.0000","1927.3000","1970.4200","1927.3000"
"2015/09/04","1921.2200","0.0000","1947.7600","1947.7600","1911.2100"
"2015/09/03","1951.1300","0.0000","1950.7900","1975.0100","1944.7200"
"2015/09/02","1948.8600","0.0000","1916.5200","1948.9100","1916.5200"
"2015/09/01","1913.8500","0.0000","1970.0900","1970.0900","1903.0700"
"2015/08/31","1972.1800","0.0000","1986.7300","1986.7300","1965.9800"
"2015/08/28","1988.8700","0.0000","1986.0600","1993.4800","1975.1900"
"2015/08/27","1987.6600","0.0000","1942.7700","1989.6000","1942.7700"
"2015/08/26","1940.5100","0.0000","1872.7500","1943.0900","1872.7500"
"2015/08/25","1867.6100","0.0000","1898.0800","1948.0400","1867.0800"
"2015/08/24","1893.2100","0.0000","1965.1500","1965.1500","1867.0100"
"2015/08/21","1970.8900","0.0000","2034.0800","2034.0800","1970.8900"
"2015/08/20","2035.7300","0.0000","2076.6100","2076.6100","2035.7300"
"2015/08/19","2079.6100","0.0000","2095.6900","2096.1700","2070.5300"
"2015/08/18","2096.9200","0.0000","2101.9900","2103.4700","2094.1400"
"2015/08/17","2102.4400","0.0000","2089.7000","2102.8700","2079.3000"
"2015/08/14","2091.5400","0.0000","2083.1500","2092.4500","2080.6100"
"2015/08/13","2083.3900","0.0000","2086.1900","2092.9300","2078.2600"
"2015/08/12","2086.0500","0.0000","2081.1000","2089.0600","2052.0900"
"2015/08/11","2084.0700","0.0000","2102.6600","2102.6600","2076.4900"
"2015/08/10","2104.1800","0.0000","2080.9800","2105.3500","2080.9800"
"2015/08/07","2077.5700","0.0000","2082.6100","2082.6100","2067.9100"
"2015/08/06","2083.5600","0.0000","2100.7500","2103.3200","2075.5300"
"2015/08/05","2099.8400","0.0000","2095.2700","2112.6600","2095.2700"
"2015/08/04","2093.3200","0.0000","2097.6800","2102.5100","2088.6000"
"2015/08/03","2098.0400","0.0000","2104.4900","2105.7000","2087.3100"
"2015/07/31","2103.8400","0.0000","2111.6000","2114.2400","2102.0700"
"2015/07/30","2108.6300","0.0000","2106.7800","2110.4800","2094.9700"
"2015/07/29","2108.5700","0.0000","2094.7000","2110.6000","2094.0800"
"2015/07/28","2093.2500","0.0000","2070.7500","2095.6000","2069.0900"
"2015/07/27","2067.6400","0.0000","2078.1900","2078.1900","2063.5200"
"2015/07/24","2079.6500","0.0000","2102.2400","2106.0100","2077.0900"
"2015/07/23","2102.1500","0.0000","2114.1600","2116.8700","2098.6300"
"2015/07/22","2114.1500","0.0000","2118.2100","2118.5100","2110.0000"
"2015/07/21","2119.2100","0.0000","2127.5500","2128.4900","2115.4000"
"2015/07/20","2128.2800","0.0000","2126.8500","2132.8200","2123.6500"
"2015/07/17","2126.6400","0.0000","2126.8000","2128.9100","2119.8800"
"2015/07/16","2124.2900","0.0000","2110.5500","2124.4200","2110.5500"
"2015/07/15","2107.4000","0.0000","2109.0100","2114.1400","2102.4900"
"2015/07/14","2108.9500","0.0000","2099.7200","2111.9800","2098.1800"
"2015/07/13","2099.6000","0.0000","2080.0300","2100.6700","2080.0300"
"2015/07/10","2076.6200","0.0000","2052.7400","2081.3100","2052.7400"
"2015/07/09","2051.3100","0.0000","2049.7300","2074.2800","2049.7300"
"2015/07/08","2046.6800","0.0000","2077.6600","2077.6600","2044.6600"
"2015/07/07","2081.3400","0.0000","2069.5200","2083.7400","2044.0200"
"2015/07/06","2068.7600","0.0000","2073.9500","2078.6100","2058.4000"
"2015/07/02","2076.7800","0.0000","2078.0300","2085.0600","2071.0200"
"2015/07/01","2077.4200","0.0000","2067.0000","2082.7800","2067.0000"
"2015/06/30","2063.1100","0.0000","2061.1900","2074.2800","2056.3200"
"2015/06/29","2057.6400","0.0000","2098.6300","2098.6300","2056.6400"
"2015/06/26","2101.4900","0.0000","2102.6200","2108.9200","2095.3800"
"2015/06/25","2102.3100","0.0000","2109.9600","2116.0400","2101.7800"
"2015/06/24","2108.5800","0.0000","2123.6500","2125.1000","2108.5800"
"2015/06/23","2124.2000","0.0000","2123.1600","2128.0300","2119.8900"
"2015/06/22","2122.8500","0.0000","2112.5000","2129.8700","2112.5000"
"2015/06/19","2109.9900","0.0000","2121.0600","2121.6400","2109.4500"
"2015/06/18","2121.2400","0.0000","2101.5800","2126.6500","2101.5800"
"2015/06/17","2100.4400","0.0000","2097.4000","2106.7900","2088.8600"
"2015/06/16","2096.2900","0.0000","2084.2600","2097.4000","2082.1000"
"2015/06/15","2084.4300","0.0000","2091.3400","2091.3400","2072.4900"
"2015/06/12","2094.1100","0.0000","2107.4300","2107.4300","2091.3300"
"2015/06/11","2108.8600","0.0000","2106.2400","2115.0200","2106.2400"
"2015/06/10","2105.2000","0.0000","2081.1200","2108.5000","2081.1200"
"2015/06/09","2080.1500","0.0000","2079.0700","2085.6200","2072.1400"
"2015/06/08","2079.2800","0.0000","2092.3400","2093.0100","2079.1100"
"2015/06/05","2092.8300","0.0000","2095.0900","2100.9900","2085.6700"
"2015/06/04","2095.8400","0.0000","2112.3500","2112.8900","2093.2300"
"2015/06/03","2114.0700","0.0000","2110.6400","2121.9200","2109.6100"
"2015/06/02","2109.6000","0.0000","2110.4100","2117.5900","2099.1400"
"2015/06/01","2111.7300","0.0000","2108.6400","2119.1500","2102.5400"
"2015/05/29","2107.3900","0.0000","2120.6600","2120.6600","2104.8900"
"2015/05/28","2120.7900","0.0000","2122.2700","2122.2700","2112.8600"
"2015/05/27","2123.4800","0.0000","2105.1300","2126.2200","2105.1300"
"2015/05/26","2104.2000","0.0000","2125.3400","2125.3400","2099.1800"
"2015/05/22","2126.0600","0.0000","2130.3600","2132.1500","2126.0600"
"2015/05/21","2130.8200","0.0000","2125.5500","2134.2800","2122.9500"
"2015/05/20","2125.8500","0.0000","2127.7900","2134.7200","2122.5900"
"2015/05/19","2127.8300","0.0000","2129.4500","2133.0200","2124.5000"
"2015/05/18","2129.2000","0.0000","2121.3000","2131.7800","2120.0100"
"2015/05/15","2122.7300","0.0000","2122.0700","2123.8900","2116.7900"
"2015/05/14","2121.1000","0.0000","2100.4300","2121.4500","2100.4300"
"2015/05/13","2098.4800","0.0000","2099.6200","2110.1900","2096.0400"
"2015/05/12","2099.1200","0.0000","2102.8700","2105.0600","2085.5700"
"2015/05/11","2105.3300","0.0000","2115.5600","2117.6900","2104.5800"
"2015/05/08","2116.1000","0.0000","2092.1300","2117.6600","2092.1300"
"2015/05/07","2088.0000","0.0000","2079.9600","2092.9000","2074.9900"
"2015/05/06","2080.1500","0.0000","2091.2600","2098.4200","2067.9300"
"2015/05/05","2089.4600","0.0000","2112.6300","2115.2400","2088.4600"
"2015/05/04","2114.4900","0.0000","2110.2300","2120.9500","2110.2300"
"2015/05/01","2108.2900","0.0000","2087.3800","2108.4100","2087.3800"
"2015/04/30","2085.5100","0.0000","2105.5200","2105.5200","2077.5900"
"2015/04/29","2106.8500","0.0000","2112.4900","2113.6500","2097.4100"
"2015/04/28","2114.7600","0.0000","2108.3500","2116.0900","2094.8900"
"2015/04/27","2108.9200","0.0000","2119.2900","2125.9200","2107.0400"
"2015/04/24","2117.6900","0.0000","2112.8000","2120.9200","2112.8000"
"2015/04/23","2112.9300","0.0000","2107.2100","2120.4900","2103.1900"
"2015/04/22","2107.9600","0.0000","2098.2700","2109.9800","2091.0500"
"2015/04/21","2097.2900","0.0000","2102.8200","2109.6400","2094.3800"
"2015/04/20","2100.4000","0.0000","2084.1100","2103.9400","2084.1100"
"2015/04/17","2081.1800","0.0000","2102.5800","2102.5800","2072.3700"
"2015/04/16","2104.9900","0.0000","2105.9600","2111.3000","2100.0200"
"2015/04/15","2106.6300","0.0000","2097.8200","2111.9100","2097.8200"
"2015/04/14","2095.8400","0.0000","2092.2800","2098.6200","2083.2400"
"2015/04/13","2092.4300","0.0000","2102.0300","2107.6500","2092.3300"
"2015/04/10","2102.0600","0.0000","2091.5100","2102.6100","2091.5100"
"2015/04/09","2091.1800","0.0000","2081.2900","2093.3100","2074.2900"
"2015/04/08","2081.9000","0.0000","2076.9400","2086.6900","2073.3000"
"2015/04/07","2076.3300","0.0000","2080.7900","2089.8100","2076.1000"
"2015/04/06","2080.6200","0.0000","2064.8700","2086.9900","2056.5200"
"2015/04/02","2066.9600","0.0000","2060.0300","2072.1700","2057.3200"
"2015/04/01","2059.6900","0.0000","2067.6300","2067.6300","2048.3800"
"2015/03/31","2067.8900","0.0000","2084.0500","2084.0500","2067.0400"
"2015/03/30","2086.2400","0.0000","2064.1100","2088.9700","2064.1100"
"2015/03/27","2061.0200","0.0000","2055.7800","2062.8300","2052.9600"
"2015/03/26","2056.1500","0.0000","2059.9400","2067.1500","2045.5000"
"2015/03/25","2061.0500","0.0000","2093.1000","2097.4300","2061.0500"
"2015/03/24","2091.5000","0.0000","2103.9400","2107.6300","2091.5000"
"2015/03/23","2104.4200","0.0000","2107.9900","2114.8600","2104.4200"
"2015/03/20","2108.1000","0.0000","2090.3200","2113.9200","2090.3200"
"2015/03/19","2089.2700","0.0000","2098.6900","2098.6900","2085.5600"
"2015/03/18","2099.5000","0.0000","2072.8400","2106.8500","2061.2300"
"2015/03/17","2074.2800","0.0000","2080.5900","2080.5900","2065.0800"
"2015/03/16","2081.1900","0.0000","2055.3500","2081.4100","2055.3500"
"2015/03/13","2053.4000","0.0000","2064.5600","2064.5600","2041.1700"
"2015/03/12","2065.9500","0.0000","2041.1000","2066.4100","2041.1000"
"2015/03/11","2040.2400","0.0000","2044.6900","2050.0800","2039.6900"
"2015/03/10","2044.1600","0.0000","2076.1400","2076.1400","2044.1600"
"2015/03/09","2079.4300","0.0000","2072.2500","2083.4900","2072.2100"
"2015/03/06","2071.2600","0.0000","2100.9100","2100.9100","2067.2700"
"2015/03/05","2101.0400","0.0000","2098.5400","2104.2500","2095.2200"
"2015/03/04","2098.5300","0.0000","2107.7200","2107.7200","2087.6200"
"2015/03/03","2107.7800","0.0000","2115.7600","2115.7600","2098.2600"
"2015/03/02","2117.3900","0.0000","2105.2300","2117.5200","2104.5000"
"2015/02/27","2104.5000","0.0000","2110.8800","2112.7400","2103.7500"
"2015/02/26","2110.7400","0.0000","2113.9100","2113.9100","2103.7600"
"2015/02/25","2113.8600","0.0000","2115.3000","2119.5900","2109.8900"
"2015/02/24","2115.4800","0.0000","2109.1000","2117.9400","2105.8700"
"2015/02/23","2109.6600","0.0000","2109.8300","2110.0500","2103.0000"
"2015/02/20","2110.3000","0.0000","2097.6500","2110.6100","2085.4400"
"2015/02/19","2097.4500","0.0000","2099.2500","2102.1300","2090.7900"
"2015/02/18","2099.6800","0.0000","2099.1600","2100.2300","2092.1500"
"2015/02/17","2100.3400","0.0000","2096.4700","2101.3000","2089.8000"
"2015/02/13","2096.9900","0.0000","2088.7800","2097.0300","2086.7000"
"2015/02/12","2088.4800","0.0000","2069.9800","2088.5300","2069.9800"
"2015/02/11","2068.5300","0.0000","2068.5500","2073.4800","2057.9900"
"2015/02/10","2068.5900","0.0000","2049.3800","2070.8600","2048.6200"
"2015/02/09","2046.7400","0.0000","2053.4700","2056.1600","2041.8800"
"2015/02/06","2055.4700","0.0000","2062.2800","2072.4000","2049.9700"
"2015/02/05","2062.5200","0.0000","2043.4500","2063.5500","2043.4500"
"2015/02/04","2041.5100","0.0000","2048.8600","2054.7400","2036.7200"
"2015/02/03","2050.0300","0.0000","2022.7100","2050.3000","2022.7100"
"2015/02/02","2020.8500","0.0000","1996.6700","2021.6600","1980.9000"
"2015/01/30","1994.9900","0.0000","2019.3500","2023.3200","1993.3800"
"2015/01/29","2021.2500","0.0000","2002.4500","2024.6400","1989.1800"
"2015/01/28","2002.1600","0.0000","2032.3400","2042.4900","2001.4900"
"2015/01/27","2029.5500","0.0000","2047.8600","2047.8600","2019.9100"
"2015/01/26","2057.0900","0.0000","2050.4200","2057.6200","2040.9700"
"2015/01/23","2051.8200","0.0000","2062.9800","2062.9800","2050.5400"
"2015/01/22","2063.1500","0.0000","2034.3000","2064.6200","2026.3800"
"2015/01/21","2032.1200","0.0000","2020.1900","2038.2900","2012.0400"
"2015/01/20","2022.5500","0.0000","2020.7600","2028.9400","2004.4900"
"2015/01/16","2019.4200","0.0000","1992.2500","2020.4600","1988.1200"
"2015/01/15","1992.6700","0.0000","2013.7500","2021.3500","1991.4700"
"2015/01/14","2011.2700","0.0000","2018.4000","2018.4000","1988.4400"
"2015/01/13","2023.0300","0.0000","2031.5800","2056.9300","2008.2500"
"2015/01/12","2028.2600","0.0000","2046.1300","2049.3000","2022.5800"
"2015/01/09","2044.8100","0.0000","2063.4500","2064.4300","2038.3300"
"2015/01/08","2062.1400","0.0000","2030.6100","2064.0800","2030.6100"
"2015/01/07","2025.9000","0.0000","2005.5500","2029.6100","2005.5500"
"2015/01/06","2002.6100","0.0000","2022.1500","2030.2500","1992.4400"
"2015/01/05","2020.5800","0.0000","2054.4400","2054.4400","2017.3400"
"2015/01/02","2058.2000","0.0000","2058.9000","2072.3600","2046.0400"
"2014/12/31","2058.9000","0.0000","2082.1100","2085.5800","2057.9400"
"2014/12/30","2080.3500","0.0000","2088.4900","2088.4900","2079.5300"
"2014/12/29","2090.5700","0.0000","2087.6300","2093.5500","2085.7500"
"2014/12/26","2088.7700","0.0000","2084.3000","2092.7000","2084.3000"
"2014/12/24","2081.8800","0.0000","2083.2500","2087.5600","2081.8600"
"2014/12/23","2082.1700","0.0000","2081.4800","2086.7300","2079.7700"
"2014/12/22","2078.5400","0.0000","2069.2800","2078.7600","2069.2800"
"2014/12/19","2070.6500","0.0000","2061.0400","2077.8500","2061.0300"
"2014/12/18","2061.2300","0.0000","2018.9800","2061.2300","2018.9800"
"2014/12/17","2012.8900","0.0000","1973.7700","2016.7500","1973.7700"
"2014/12/16","1972.7400","0.0000","1986.7100","2016.8900","1972.5600"
"2014/12/15","1989.6300","0.0000","2005.0300","2018.6900","1982.2600"
"2014/12/12","2002.3300","0.0000","2030.3600","2032.2500","2002.3300"
"2014/12/11","2035.3300","0.0000","2027.9200","2055.5300","2027.9200"
"2014/12/10","2026.1400","0.0000","2058.8600","2058.8600","2024.2600"
"2014/12/09","2059.8200","0.0000","2056.5500","2060.6000","2034.1700"
"2014/12/08","2060.3100","0.0000","2074.8400","2075.7800","2054.2700"
"2014/12/05","2075.3700","0.0000","2072.7800","2079.4700","2070.8100"
"2014/12/04","2071.9200","0.0000","2073.6400","2077.3400","2062.3400"
"2014/12/03","2074.3300","0.0000","2067.4500","2076.2800","2066.6500"
"2014/12/02","2066.5500","0.0000","2053.7700","2068.7700","2053.7700"
"2014/12/01","2053.4400","0.0000","2065.7800","2065.7800","2049.5700"
"2014/11/28","2067.5600","0.0000","2074.7800","2075.7600","2065.0600"
"2014/11/26","2072.8300","0.0000","2067.3600","2073.2900","2066.6200"
"2014/11/25","2067.0300","0.0000","2070.1500","2074.2100","2064.7500"
"2014/11/24","2069.4100","0.0000","2065.0700","2070.1700","2065.0700"
"2014/11/21","2063.5000","0.0000","2057.4600","2071.4600","2056.7500"
"2014/11/20","2052.7500","0.0000","2045.8700","2053.8400","2040.4900"
"2014/11/19","2048.7200","0.0000","2051.1600","2052.1400","2040.3700"
"2014/11/18","2051.8000","0.0000","2041.4800","2056.0800","2041.4800"
"2014/11/17","2041.3200","0.0000","2038.2900","2043.0700","2034.4600"
"2014/11/14","2039.8200","0.0000","2039.7400","2042.2200","2035.2000"
"2014/11/13","2039.3300","0.0000","2039.2100","2046.1800","2030.4400"
"2014/11/12","2038.2500","0.0000","2037.7500","2040.3300","2031.9500"
"2014/11/11","2039.6800","0.0000","2038.2000","2041.2800","2035.2800"
"2014/11/10","2038.2600","0.0000","2032.0100","2038.7000","2030.1700"
"2014/11/07","2031.9200","0.0000","2032.3600","2034.2600","2025.0700"
"2014/11/06","2031.2100","0.0000","2023.3300","2031.6100","2015.8600"
"2014/11/05","2023.5700","0.0000","2015.2900","2023.7700","2014.4200"
"2014/11/04","2012.1000","0.0000","2015.8100","2015.9800","2001.0100"
"2014/11/03","2017.8100","0.0000","2018.2100","2024.4600","2013.6800"
"2014/10/31","2018.0500","0.0000","2001.2000","2018.1900","2001.2000"
"2014/10/30","1994.6500","0.0000","1979.4900","1999.4000","1974.7500"
"2014/10/29","1982.3000","0.0000","1983.2900","1991.4000","1969.0400"
"2014/10/28","1985.0500","0.0000","1964.1400","1985.0500","1964.1400"
"2014/10/27","1961.6300","0.0000","1962.9700","1964.6400","1951.3700"
"2014/10/24","1964.5800","0.0000","1951.5900","1965.2700","1946.2700"
"2014/10/23","1950.8200","0.0000","1931.0200","1961.9500","1931.0200"
"2014/10/22","1927.1100","0.0000","1941.2900","1949.3100","1926.8300"
"2014/10/21","1941.2800","0.0000","1909.3800","1942.4500","1909.3800"
"2014/10/20","1904.0100","0.0000","1885.6200","1905.0300","1882.3000"
"2014/10/17","1886.7600","0.0000","1864.9100","1898.1600","1864.9100"
"2014/10/16","1862.7600","0.0000","1855.9500","1876.0100","1835.0200"
"2014/10/15","1862.4900","0.0000","1874.1800","1874.1800","1820.6600"
"2014/10/14","1877.7000","0.0000","1877.1100","1898.7100","1871.7900"
"2014/10/13","1874.7400","0.0000","1905.6500","1912.0900","1874.1400"
"2014/10/10","1906.1300","0.0000","1925.6300","1936.9800","1906.0500"
"2014/10/09","1928.2100","0.0000","1967.6800","1967.6800","1927.5600"
"2014/10/08","1968.8900","0.0000","1935.5500","1970.3600","1925.2500"
"2014/10/07","1935.1000","0.0000","1962.3600","1962.3600","1934.8700"
"2014/10/06","1964.8200","0.0000","1970.0100","1977.8400","1958.4300"
"2014/10/03","1967.9000","0.0000","1948.1200","1971.1900","1948.1200"
"2014/10/02","1946.1700","0.0000","1945.8300","1952.3200","1926.0300"
"2014/10/01","1946.1600","0.0000","1971.4400","1971.4400","1941.7200"
"2014/09/30","1972.2900","0.0000","1978.2100","1985.1700","1968.9600"
"2014/09/29","1977.8000","0.0000","1978.9600","1981.2800","1964.0400"
"2014/09/26","1982.8500","0.0000","1966.2200","1986.3700","1966.2200"
"2014/09/25","1965.9900","0.0000","1997.3200","1997.3200","1965.9900"
"2014/09/24","1998.3000","0.0000","1983.3400","1999.7900","1978.6300"
"2014/09/23","1982.7700","0.0000","1992.7800","1995.4100","1982.7700"
"2014/09/22","1994.2900","0.0000","2009.0800","2009.0800","1991.0100"
"2014/09/19","2010.4000","0.0000","2012.7400","2019.2600","2006.5900"
"2014/09/18","2011.3600","0.0000","2003.0700","2012.3400","2003.0700"
"2014/09/17","2001.5700","0.0000","1999.3000","2010.7400","1993.2900"
"2014/09/16","1998.9800","0.0000","1981.9300","2002.2800","1979.0600"
"2014/09/15","1984.1300","0.0000","1986.0400","1987.1800","1978.4800"
"2014/09/12","1985.5400","0.0000","1996.7400","1996.7400","1980.2600"
"2014/09/11","1997.4500","0.0000","1992.8500","1997.6500","1985.9300"
"2014/09/10","1995.6900","0.0000","1988.4100","1996.6600","1982.9900"
"2014/09/09","1988.4400","0.0000","2000.7300","2001.0100","1984.6100"
"2014/09/08","2001.5400","0.0000","2007.1700","2007.1700","1995.6000"
"2014/09/05","2007.7100","0.0000","1998.0000","2007.7100","1990.1000"
"2014/09/04","1997.6500","0.0000","2001.6700","2011.1700","1992.5400"
"2014/09/03","2000.7200","0.0000","2003.5700","2009.2800","1998.1400"
"2014/09/02","2002.2800","0.0000","2004.0700","2006.1200","1994.8500"
"2014/08/29","2003.3700","0.0000","1998.4500","2003.3800","1994.6500"
"2014/08/28","1996.7400","0.0000","1997.4200","1998.5500","1990.5200"
"2014/08/27","2000.1200","0.0000","2000.5400","2002.1400","1996.2000"
"2014/08/26","2000.0200","0.0000","1998.5900","2005.0400","1998.5900"
"2014/08/25","1997.9200","0.0000","1991.7400","2001.9500","1991.7400"
"2014/08/22","1988.4000","0.0000","1992.6000","1993.5400","1984.7600"
"2014/08/21","1992.3700","0.0000","1986.8200","1994.7600","1986.8200"
"2014/08/20","1986.5100","0.0000","1980.4600","1988.5700","1977.6800"
"2014/08/19","1981.6000","0.0000","1972.7300","1982.5700","1972.7300"
"2014/08/18","1971.7400","0.0000","1958.3600","1971.9900","1958.3600"
"2014/08/15","1955.0600","0.0000","1958.8700","1964.0400","1941.5000"
"2014/08/14","1955.1800","0.0000","1947.4100","1955.2300","1947.4100"
"2014/08/13","1946.7200","0.0000","1935.6000","1948.4100","1935.6000"
"2014/08/12","1933.7500","0.0000","1935.7300","1939.6500","1928.2900"
"2014/08/11","1936.9200","0.0000","1933.4300","1944.9000","1933.4300"
"2014/08/08","1931.5900","0.0000","1910.3500","1932.3800","1909.0100"
"2014/08/07","1909.5700","0.0000","1923.0300","1928.8900","1904.7800"
"2014/08/06","1920.2400","0.0000","1917.2900","1927.9100","1911.4500"
"2014/08/05","1920.2100","0.0000","1936.3400","1936.3400","1913.7700"
"2014/08/04","1938.9900","0.0000","1926.6200","1942.9200","1921.2000"
"2014/08/01","1925.1500","0.0000","1929.8000","1937.3500","1916.3700"
"2014/07/31","1930.6700","0.0000","1965.1400","1965.1400","1930.6700"
"2014/07/30","1970.0700","0.0000","1973.2100","1978.9000","1962.4200"
"2014/07/29","1969.9500","0.0000","1980.0300","1984.8500","1969.9500"
"2014/07/28","1978.9100","0.0000","1978.2500","1981.5200","1967.3100"
"2014/07/25","1978.3400","0.0000","1984.6000","1984.6000","1974.3700"
"2014/07/24","1987.9800","0.0000","1988.0700","1991.3900","1985.7900"
